OBS,DATE,Study,long,lat,DEPTH,BACTERIA,VIRUS
382,12/13/2005,USC MO,-118.5,33.5,500,226497.48,2230182.58
383,12/17/2001,USC MO,-118.5,33.5,500,146997.21,2229022.84
384,12/15/2004,USC MO,-118.5,33.5,500,290167.28,2435456.8
385,12/16/2010,USC MO,-118.5,33.5,500,254679.19,3908328.29
386,12/16/2010,USC MO,-118.5,33.5,890,254679.19,4111283.02
387,5/14/2008,USC MO,-118.5,33.5,17,2009251.86,28747088.3
388,5/9/2001,USC MO,-118.5,33.5,27,1594644.33,49839883.8
389,6/19/2002,USC MO,-118.5,33.5,500,304780.02,3089550.91
390,6/17/2004,USC MO,-118.5,33.5,500,139864.8,1202265.18
391,6/29/2001,USC MO,-118.5,33.5,500,132645.41,1311232.54
392,10/22/2003,USC MO,-118.5,33.5,33.5,1929229.7,47273956.1
393,6/19/2002,USC MO,-118.5,33.5,35,1213089.43,16381346.33
394,5/17/2010,USC MO,-118.5,33.5,150,312260.35,2805124.35
395,8/20/2008,USC MO,-118.5,33.5,30,1563911.18,18352906.6
396,8/17/2005,USC MO,-118.5,33.5,38,1384731.15,23919665
397,10/20/2005,USC MO,-118.5,33.5,890,415419.34,3945440.01
398,10/21/2010,USC MO,-118.5,33.5,890,281817.14,1744830.83
399,10/29/2001,USC MO,-118.5,33.5,150,141952.33,1115091.29
400,9/11/2002,USC MO,-118.5,33.5,5,1542455.97,41518739.73
401,9/24/2009,USC MO,-118.5,33.5,5,2201696.43,61408303.6
402,11/17/2004,USC MO,-118.5,33.5,5,1269916.76,38619386.4
403,11/23/2010,USC MO,-118.5,33.5,5,1541296.23,52318830.9
404,8/25/2004,USC MO,-118.5,33.5,150,322176.14,2466383.23
405,8/14/2003,USC MO,-118.5,33.5,150,386193.86,4183766.86
406,10/14/2004,USC MO,-118.5,33.5,29,2148420.82,40619940.2
407,6/17/2003,USC MO,-118.5,33.5,29,3090710.65,17106184.66
408,6/17/2004,USC MO,-118.5,33.5,32,2526786.43,36966755
409,6/29/2001,USC MO,-118.5,33.5,43,627130.12,24064632.66
410,6/18/2009,USC MO,-118.5,33.5,40.6,2647472.01,13300783.41
411,6/14/2005,USC MO,-118.5,33.5,150,395935.69,2936465.05
412,10/14/2004,USC MO,-118.5,33.5,890,277642.07,1983157.68
413,10/20/2008,USC MO,-118.5,33.5,890,224873.84,3677539.76
414,11/20/2008,USC MO,-118.5,33.5,5,3171312.67,31052074.2
415,6/17/2003,USC MO,-118.5,33.5,150,566765.58,5949473.04
416,10/20/2005,USC MO,-118.5,33.5,5,1487368.26,21136285.8
417,10/21/2010,USC MO,-118.5,33.5,5,862847.55,41489746.2
418,10/22/2003,USC MO,-118.5,33.5,5,1252520.64,52362321.2
419,5/20/2002,USC MO,-118.5,33.5,5,1716417.17,18236932.46
420,10/9/2000,USC MO,-118.5,33.5,31,931779.67,23818187.63
421,8/20/2002,USC MO,-118.5,33.5,150,468999.39,4578658.78
422,8/24/2006,USC MO,-118.5,33.5,150,384802.17,5740719.6
423,6/17/2004,USC MO,-118.5,33.5,150,169786.13,1519261.14
424,4/22/2008,USC MO,-118.5,33.5,500,120381.15,1086909.57
425,6/19/2002,USC MO,-118.5,33.5,150,446732.36,6871467.4
426,6/18/2009,USC MO,-118.5,33.5,150,367927.93,5273198.87
427,8/20/2008,USC MO,-118.5,33.5,150,260593.87,5671135.12
428,4/22/2004,USC MO,-118.5,33.5,890,117945.69,1329836.72
429,4/27/2010,USC MO,-118.5,33.5,890,266856.48,3253074.44
430,5/21/2007,USC MO,-118.5,33.5,5,5276823.06,18004984.2
431,4/22/2008,USC MO,-118.5,33.5,890,295038.19,9875197.45
432,10/20/2005,USC MO,-118.5,33.5,150,442731.25,4738703.08
433,8/24/2001,USC MO,-118.5,33.5,150,32008.86,539279.72
434,4/19/2006,USC MO,-118.5,33.5,890,356968.38,3291345.9
435,8/17/2005,USC MO,-118.5,33.5,500,179875.88,1777883.46
436,8/11/2010,USC MO,-118.5,33.5,150,363230.98,5618946.76
437,5/9/2001,USC MO,-118.5,33.5,5,697584.41,56102487
438,8/25/2004,USC MO,-118.5,33.5,500,239370.61,1689356.54
439,7/27/2001,USC MO,-118.5,33.5,500,172221.58,2371671.02
440,5/19/2004,USC MO,-118.5,33.5,18,630899.28,8060202.26
441,5/11/2005,USC MO,-118.5,33.5,16,3592298.78,43055397
442,9/24/2009,USC MO,-118.5,33.5,890,269639.86,2292422.03
443,8/24/2001,USC MO,-118.5,33.5,43,1071600.99,16671281.66
444,8/17/2005,USC MO,-118.5,33.5,150,407069.2,5729122.18
445,4/23/2009,USC MO,-118.5,33.5,890,307563.4,3277429
446,8/25/2004,USC MO,-118.5,33.5,28,2348476.2,24659000.1
447,10/14/2004,USC MO,-118.5,33.5,5,1478670.2,41315785
448,9/22/2008,USC MO,-118.5,33.5,890,444644.82,7155604.02
449,8/11/2010,USC MO,-118.5,33.5,500,355576.69,5601550.64
450,5/17/2010,USC MO,-118.5,33.5,17,2239750.45,9799814.26
451,8/24/2006,USC MO,-118.5,33.5,30,810659.19,23789194.1
452,10/9/2000,USC MO,-118.5,33.5,5,763689.66,20643395.73
453,8/11/2010,USC MO,-118.5,33.5,30,2731190.84,54319384.7
454,5/5/2003,USC MO,-118.5,33.5,5,3486182.44,18787809.6
455,8/20/2008,USC MO,-118.5,33.5,500,181267.57,3242636.76
456,10/22/2009,USC MO,-118.5,33.5,5,597266.78,36444871.4
457,8/20/2002,USC MO,-118.5,33.5,500,261637.64,2553750.41
458,10/20/2008,USC MO,-118.5,33.5,5,859865.36,19135732
459,8/24/2001,USC MO,-118.5,33.5,500,36531.85,539279.72
460,8/24/2006,USC MO,-118.5,33.5,500,177440.42,1753528.89
461,9/22/2004,USC MO,-118.5,33.5,890,314521.84,2748586.96
462,9/4/2000,ARCTICSBI,-118.5,69.5,1,129000,12100000
463,9/4/2000,ARCTICSBI,-118.5,69.5,1,167000,29400000
464,9/4/2000,ARCTICSBI,-118.5,69.5,1,159000,2.00E+07
465,9/4/2000,ARCTICSBI,-118.5,69.5,1,120000,21300000
466,9/4/2000,ARCTICSBI,-118.5,69.5,1,117000,12100000
467,7/28/2009,STRATIPHYT1,-12.5,42.5,55.31875,247000,20300000
468,7/28/2009,STRATIPHYT1,-12.5,42.5,10.71,129000,9900000
469,7/28/2009,STRATIPHYT1,-12.5,42.5,82.5,95700,6170000
470,7/28/2009,STRATIPHYT1,-12.5,42.5,64.51,172000,12300000
471,7/28/2009,STRATIPHYT1,-12.5,42.5,46.98857143,233000,21300000
472,7/28/2009,STRATIPHYT1,-12.5,42.5,71.79,128000,8990000
473,7/28/2009,STRATIPHYT1,-12.5,42.5,43.91,189000,20800000
474,4/30/2011,STRATIPHYT2,-12.5,44.5,503.0943333,129000,1900000
475,7/30/2009,STRATIPHYT1,-12.5,44.5,44.96,201000,13200000
476,4/30/2011,STRATIPHYT2,-12.5,44.5,10.22057143,3170000,2.70E+07
477,4/30/2011,STRATIPHYT2,-12.5,44.5,149.967,299000,5470000
478,7/30/2009,STRATIPHYT1,-12.5,44.5,89.755,70200,5900000
479,4/30/2011,STRATIPHYT2,-12.5,44.5,20.07875,3170000,17100000
480,7/30/2009,STRATIPHYT1,-12.5,44.5,59.22458333,193000,14400000
481,7/30/2009,STRATIPHYT1,-12.5,44.5,123.7271429,54800,4860000
482,7/30/2009,STRATIPHYT1,-12.5,44.5,8.68,180000,13600000
483,4/30/2011,STRATIPHYT2,-12.5,44.5,40.1496,1930000,12800000
484,7/30/2009,STRATIPHYT1,-12.5,44.5,150.5533333,56000,4500000
485,4/30/2011,STRATIPHYT2,-12.5,44.5,60.183,571000,7660000
486,7/30/2009,STRATIPHYT1,-12.5,44.5,99.72,73500,6320000
487,5/2/2011,STRATIPHYT2,-12.5,45.5,39.73066667,1020000,10300000
488,8/1/2009,STRATIPHYT1,-12.5,45.5,61.295,189000,12200000
489,5/2/2011,STRATIPHYT2,-12.5,45.5,10.56633333,2.00E+06,17800000
490,8/1/2009,STRATIPHYT1,-12.5,45.5,80.56,128000,7620000
491,5/2/2011,STRATIPHYT2,-12.5,45.5,25.56033333,1670000,14300000
492,8/1/2009,STRATIPHYT1,-12.5,45.5,100.16,84300,4820000
493,5/2/2011,STRATIPHYT2,-12.5,45.5,201.3753333,345000,6240000
494,5/2/2011,STRATIPHYT2,-12.5,45.5,15.44353333,1850000,24700000
495,5/2/2011,STRATIPHYT2,-12.5,45.5,150.6586667,393000,5330000
496,8/1/2009,STRATIPHYT1,-12.5,45.5,150.1233333,50300,3950000
497,5/2/2011,STRATIPHYT2,-12.5,45.5,50.723,689000,7460000
498,8/1/2009,STRATIPHYT1,-12.5,45.5,51.30666667,201000,13500000
499,5/3/2011,STRATIPHYT2,-12.5,47.5,149.973,301000,5550000
500,5/3/2011,STRATIPHYT2,-12.5,47.5,75.442,455000,10600000
501,5/3/2011,STRATIPHYT2,-12.5,47.5,198.8035,295000,5580000
502,5/3/2011,STRATIPHYT2,-12.5,47.5,60.204,560000,7550000
503,5/3/2011,STRATIPHYT2,-12.5,47.5,40.003,546000,9260000
504,5/3/2011,STRATIPHYT2,-12.5,47.5,10.32608333,571000,8240000
505,5/3/2011,STRATIPHYT2,-12.5,47.5,20.23966667,541000,10600000
506,5/3/2011,STRATIPHYT2,-12.5,47.5,50.0305,535000,9320000
507,3/10/2012,POWOW,-120.5,31.5,1,4290000,10200000
508,8/10/2004,CASES03-04,-122.5,70.5,27,1320000,1.40E+07
509,8/10/2004,CASES03-04,-122.5,70.5,20,1370000,1.20E+07
510,8/10/2004,CASES03-04,-122.5,70.5,63,570000,9010000
511,8/10/2004,CASES03-04,-122.5,70.5,40,1430000,17200000
512,8/10/2004,CASES03-04,-122.5,70.5,5,1210000,10200000
513,3/9/2012,POWOW,-123.5,29.5,1,397000,9820000
514,9/8/2004,ELA,-123.5,49.5,0.5,1722492.77,1850689.529
515,6/15/2004,ELA,-123.5,49.5,0.5,1851463.281,4567470.747
516,9/14/2004,ELA,-123.5,49.5,0.5,1908591.255,5649310.084
517,5/26/2004,ELA,-123.5,49.5,0.5,3201759.088,16893587.25
518,10/12/2004,ELA,-123.5,49.5,0.5,1432525.409,3783336.584
519,9/14/2004,ELA,-123.5,49.5,0.5,2062230.693,1741043.651
520,8/8/2004,ELA,-123.5,49.5,0.5,3573090.564,19060662.36
521,7/8/2004,ELA,-123.5,49.5,0.5,2695398.195,5652854.194
522,8/26/2004,ELA,-123.5,49.5,0.5,1411607.341,2949732.563
523,8/17/2004,ELA,-123.5,49.5,0.5,2657312.992,1399923.139
524,7/12/2004,ELA,-123.5,49.5,0.5,4035307.051,10118431.8
525,8/11/2004,ELA,-123.5,49.5,0.5,780315.2026,2928320.237
526,8/18/2004,ELA,-123.5,49.5,0.5,4652461.744,8372958.014
527,9/9/2004,ELA,-123.5,49.5,0.5,1625115.656,1659086.125
528,7/1/2004,ELA,-123.5,49.5,0.5,1416079.449,5263002.18
529,9/28/2004,ELA,-123.5,49.5,0.5,1255803.976,1101331.938
530,10/6/2004,ELA,-123.5,49.5,0.5,3990297.422,5554283.656
531,7/14/2004,ELA,-123.5,49.5,0.5,4180723.677,2195575.657
532,7/23/2004,ELA,-123.5,49.5,0.5,1564958.246,1839614.188
533,10/12/2004,ELA,-123.5,49.5,0.5,1673443.584,3495377.711
534,8/10/2004,ELA,-123.5,49.5,0.5,1388381.107,1896098.429
535,7/21/2004,ELA,-123.5,49.5,0.5,2578545.646,2745577.105
536,9/23/2004,ELA,-123.5,49.5,0.5,2047083.135,3901473.558
537,7/17/2003,ELA,-123.5,49.5,0.5,2369942.236,1065595.503
538,7/15/2004,ELA,-123.5,49.5,0.5,2105942.145,1796863.371
539,6/30/2004,ELA,-123.5,49.5,0.5,4786625.573,12227176.78
540,6/20/2004,ELA,-123.5,49.5,0.5,2851201.573,8922294.942
541,6/1/2004,ELA,-123.5,49.5,0.5,1487056.524,6840130.78
542,8/25/2004,ELA,-123.5,49.5,0.5,4756330.658,8882423.713
543,10/6/2004,ELA,-123.5,49.5,0.5,1688591.134,1321952.736
544,8/7/2004,ELA,-123.5,49.5,0.5,2009863.433,1760979.265
545,8/25/2004,ELA,-123.5,49.5,0.5,1921574.858,1911603.906
546,10/13/2004,ELA,-123.5,49.5,0.5,4003281.036,3975309.166
547,8/23/2004,ELA,-123.5,49.5,0.5,1802558.412,4118620.567
548,10/4/2004,ELA,-123.5,49.5,0.5,1382033.554,2108744.981
549,9/2/2004,ELA,-123.5,49.5,0.5,4990035.713,8766132.63
550,8/17/2004,ELA,-123.5,49.5,0.5,895869.3422,2067766.219
551,6/17/2004,ELA,-123.5,49.5,0.5,1819437.052,11544935.76
552,9/8/2004,ELA,-123.5,49.5,0.5,1841509.254,7182358.826
553,7/26/2004,ELA,-123.5,49.5,0.5,187137.153,2099884.708
554,7/12/2004,ELA,-123.5,49.5,0.5,4300172.779,6048613.056
555,7/19/2003,ELA,-123.5,49.5,0.5,5229799.53,13628281.29
556,8/31/2004,ELA,-123.5,49.5,0.5,1252197.44,2663619.58
557,7/13/2004,ELA,-123.5,49.5,0.5,2659044.077,1441566.422
558,8/20/2004,ELA,-123.5,49.5,0.5,1423869.643,1823001.176
559,7/6/2004,ELA,-123.5,49.5,0.5,3155883.677,7153193.76
560,7/14/2004,ELA,-123.5,49.5,0.5,3814585.674,9152662.041
561,8/12/2003,ELA,-123.5,49.5,0.5,11477514.44,59760769.54
562,10/14/2004,ELA,-123.5,49.5,0.5,1445508.999,1371570.265
563,8/11/2004,ELA,-123.5,49.5,0.5,777285.6669,1861764.871
564,9/22/2004,ELA,-123.5,49.5,0.5,5435806.466,4588883.074
565,9/2/2004,ELA,-123.5,49.5,0.5,1011279.25,1519536.825
566,9/28/2004,ELA,-123.5,49.5,0.5,1878296.156,4888212.631
567,9/1/2004,ELA,-123.5,49.5,0.5,5011675.064,18983134.97
568,7/7/2004,ELA,-123.5,49.5,0.5,3946153.015,6866711.599
569,7/28/2004,ELA,-123.5,49.5,0.5,3713313.63,5487831.608
570,9/16/2004,ELA,-123.5,49.5,0.5,1213246.575,1429162.04
571,9/22/2004,ELA,-123.5,49.5,0.5,695777.4354,982604.2791
572,7/29/2004,ELA,-123.5,49.5,0.5,1511725.431,1414321.083
573,7/28/2004,ELA,-123.5,49.5,0.5,1976106.015,8317581.308
574,7/16/2003,ELA,-123.5,49.5,0.5,5512842.398,3288933.349
575,6/1/1999,TROUT,-123.5,49.5,8,9222040.523,18033021.1
576,7/29/2010,SOG,-123.5,49.5,6,4550000,57100000
577,6/1/1999,TROUT,-123.5,49.5,27,2633911.283,5964837.257
578,6/1/1999,TROUT,-123.5,49.5,32,2674123.669,5009793.089
579,7/29/2010,SOG,-123.5,49.5,12,2890000,31800000
580,6/1/1999,TROUT,-123.5,49.5,4,11277340.25,20124065.17
581,6/1/1999,TROUT,-123.5,49.5,3,2942206.242,4862347.674
582,6/1/1999,TROUT,-123.5,49.5,3,3476137.368,5955901.171
583,6/1/1999,TROUT,-123.5,49.5,6,9579483.954,20365339.49
584,7/13/2004,ELA,-123.5,49.5,0.5,3710716.746,2301898.933
585,6/1/1999,TROUT,-123.5,49.5,1,6576959.132,23904029.46
586,6/1/1999,TROUT,-123.5,49.5,7,10294370.82,12872431.56
587,8/8/2004,ELA,-123.5,49.5,0.5,1433390.96,1749313.239
588,6/1/1999,TROUT,-123.5,49.5,2,7309718.166,11366701.11
589,6/1/1999,TROUT,-123.5,49.5,2,6702064.333,11929674.51
590,6/1/1999,TROUT,-123.5,49.5,1,3458265.196,10790323.58
591,6/1/1999,TROUT,-123.5,49.5,8,4923783.264,11147767.01
592,6/1/1999,TROUT,-123.5,49.5,10,2540082.382,4614371.294
593,6/1/1999,TROUT,-123.5,49.5,10,6156963.101,11831377.57
594,6/29/2004,ELA,-123.5,49.5,0.5,2757719.513,6999615.694
595,9/29/2004,ELA,-123.5,49.5,0.5,3678690.681,4788239.217
596,7/1/1999,TROUT,-123.5,49.5,32,4146343.801,11411381.54
597,7/1/1999,TROUT,-123.5,49.5,2,9887778.913,24185516.16
598,6/1/1999,TROUT,-123.5,49.5,2,5309764.517,9825226.313
599,6/1/1999,TROUT,-123.5,49.5,5,3690603.426,6553342.334
600,6/1/1999,TROUT,-123.5,49.5,1,2841675.277,4326182.527
601,7/1/1999,TROUT,-123.5,49.5,8,4673572.862,13417532.8
602,7/20/2004,ELA,-123.5,49.5,0.5,2601916.188,2249401.816
603,7/1/1999,TROUT,-123.5,49.5,5,4503787.232,11603507.38
604,7/1/1999,TROUT,-123.5,49.5,20,3958686,12604348.99
605,7/1/1999,TROUT,-123.5,49.5,27,4012302.514,11505210.44
606,6/1/1999,TROUT,-123.5,49.5,5,2875185.599,4982984.832
607,7/23/2003,ELA,-123.5,49.5,0.5,11032609.34,4203313.526
608,6/1/1999,TROUT,-123.5,49.5,12,9659908.726,18278763.46
609,7/1/1999,TROUT,-123.5,49.5,1,3864857.099,24592108.06
610,6/1/1999,TROUT,-123.5,49.5,1,6353556.988,15635916.09
611,6/1/1999,TROUT,-123.5,49.5,15,10553517.3,19087479.22
612,6/1/1999,TROUT,-123.5,49.5,4,7470567.71,11603507.38
613,6/1/1999,TROUT,-123.5,49.5,15,2647315.412,4587563.036
614,9/8/2003,ELA,-123.5,49.5,0.5,2560368.566,1407011.357
615,7/29/2010,SOG,-123.5,49.5,14,2590000,31200000
616,6/9/2004,ELA,-123.5,49.5,0.5,12187285.26,8945922.337
617,9/28/2004,ELA,-123.5,49.5,0.5,1631607.494,3195605.14
618,9/8/2004,ELA,-123.5,49.5,0.5,4959740.613,15566392.18
619,6/1/1999,TROUT,-123.5,49.5,6,14681988.93,26906554.28
620,9/15/2004,ELA,-123.5,49.5,0.5,5669511.521,11263622.09
621,6/22/2000,SWAT,-123.5,49.5,3,2750000,7328707.349
622,7/11/2000,SWAT,-123.5,49.5,1,1290000,10864046.28
623,7/27/2000,SWAT,-123.5,49.5,2,2010000,4932719.349
624,6/23/2004,ELA,-123.5,49.5,0.5,2835621.215,27431405.3
625,6/11/2000,SWAT,-123.5,49.5,0.6,2.00E+05,14064282
626,7/1/1999,TROUT,-123.5,49.5,1,5433140.153,15745383.14
627,7/1/1999,TROUT,-123.5,49.5,1,5387466.826,14413906.36
628,6/1/1999,TROUT,-123.5,49.5,20,2111150.265,5351598.37
629,6/1/1999,TROUT,-123.5,49.5,6,7095252.108,13417532.8
630,7/28/2004,ELA,-123.5,49.5,0.5,244611.2836,3022460.638
631,6/20/2000,SWAT,-123.5,49.5,2,2090000,11931908.53
632,6/1/1999,TROUT,-123.5,49.5,9,10392667.76,19873854.77
633,8/13/2000,SWAT,-123.5,49.5,1,12440000,19084128.19
634,6/25/2000,SWAT,-123.5,49.5,0.5,2500000,12951739.32
635,8/16/2003,ELA,-123.5,49.5,0.5,12853777.77,11789121.16
636,6/28/2000,SWAT,-123.5,49.5,3,390000,9349379.745
637,7/6/2004,ELA,-123.5,49.5,0.5,3723700.329,4849522.772
638,7/20/2004,ELA,-123.5,49.5,0.5,2555175.13,1859549.802
639,7/16/2000,SWAT,-123.5,49.5,1.5,4320000,10531815.38
640,5/20/2004,ELA,-123.5,49.5,0.5,1645360.433,4822941.953
641,8/8/2000,SWAT,-123.5,49.5,1,4020000,14514158.07
642,6/1/1999,TROUT,-123.5,49.5,1,5969305.3,9986075.857
643,7/21/2004,ELA,-123.5,49.5,0.5,13485646.91,9988528.766
644,6/1/1999,TROUT,-123.5,49.5,8,2452955.546,4450170.717
645,7/8/2000,SWAT,-123.5,49.5,1,1920000,12680305.72
646,6/4/2004,ELA,-123.5,49.5,0.5,1905994.457,1691426.122
647,6/12/2000,SWAT,-123.5,49.5,2,1410000,7948648.299
648,8/12/2004,ELA,-123.5,49.5,0.5,600708.5301,2396703.855
649,6/1/1999,TROUT,-123.5,49.5,4,10053096.5,17210901.21
650,6/13/2000,SWAT,-123.5,49.5,1,760000,13625296.79
651,7/11/2000,SWAT,-123.5,49.5,1,4730000,10282881.56
652,6/15/2000,SWAT,-123.5,49.5,3,2230000,12475892.76
653,6/19/2000,SWAT,-123.5,49.5,2,880000,14687573.99
654,6/21/2000,SWAT,-123.5,49.5,1,1050000,9811822.184
655,7/1/1999,TROUT,-123.5,49.5,15,4003366.428,11518614.57
656,7/19/2000,SWAT,-123.5,49.5,1.5,2150000,7720778.112
657,6/7/2000,SWAT,-123.5,49.5,1,1710000,14712706.73
658,7/12/2000,SWAT,-123.5,49.5,2,8.00E+05,6901450.747
659,7/24/2000,SWAT,-123.5,49.5,2,2990000,11232659.82
660,6/1/1999,TROUT,-123.5,49.5,2,9945863.471,11420317.62
661,7/1/1999,TROUT,-123.5,49.5,10,4896975.006,12872431.56
662,7/17/2000,SWAT,-123.5,49.5,1,3.00E+06,8189922.615
663,6/1/1999,TROUT,-123.5,49.5,1,4235704.659,6988019.078
664,8/7/2000,SWAT,-123.5,49.5,1,3900000,13552347.4
665,7/12/2000,SWAT,-123.5,49.5,1.5,9840000,5956459.676
666,6/11/2000,SWAT,-123.5,49.5,1,890000,7915137.978
667,6/10/2000,SWAT,-123.5,49.5,0.8,940000,15682830.54
668,8/30/2004,ELA,-123.5,49.5,0.5,1772984.62,2269337.43
669,7/26/2000,SWAT,-123.5,49.5,3,4290000,13618594.73
670,6/9/2000,SWAT,-123.5,49.5,1,1140000,7972105.525
671,7/29/2010,SOG,-123.5,49.5,8,4140000,48600000
672,6/1/1999,TROUT,-123.5,49.5,19,11246063.95,18645142.98
673,6/1/1999,TROUT,-123.5,49.5,1,7573332.697,13900081.43
674,8/13/2000,SWAT,-123.5,49.5,1,8080000,17102830.42
675,8/7/2004,ELA,-123.5,49.5,0.5,1721627.179,1428719.026
676,9/21/2004,ELA,-123.5,49.5,0.5,1933115.864,4002628.342
677,10/6/2004,ELA,-123.5,49.5,0.5,1709509.174,1849138.982
678,7/1/1999,TROUT,-123.5,49.5,3,4164215.972,11107554.62
679,7/29/2010,SOG,-123.5,49.5,10,3490000,37300000
680,8/8/2000,SWAT,-123.5,49.5,1,2770000,25897811.46
681,7/29/2010,SOG,-123.5,49.5,4,5500000,5.70E+07
682,8/14/2000,SWAT,-123.5,49.5,2,14480000,14811562.18
683,6/7/2004,CASES03-04,-123.5,70.5,15,455000,13700000
684,6/7/2004,CASES03-04,-123.5,70.5,5,764000,3850000
685,6/7/2004,CASES03-04,-123.5,70.5,59,248000,4040000
686,6/7/2004,CASES03-04,-123.5,70.5,50,315000,3720000
687,6/7/2004,CASES03-04,-123.5,70.5,490,236000,1300000
688,6/7/2004,CASES03-04,-123.5,70.5,29,355000,1940000
689,8/5/2010,SOG,-124.5,49.5,7,2030000,37800000
690,8/5/2010,SOG,-124.5,49.5,10,2080000,33300000
691,8/5/2010,SOG,-124.5,49.5,11,1760000,21200000
692,8/5/2010,SOG,-124.5,49.5,5,2220000,54600000
693,8/5/2010,SOG,-124.5,49.5,12,1330000,16500000
694,8/5/2010,SOG,-124.5,49.5,14,1400000,15800000
695,8/5/2010,SOG,-124.5,49.5,8,1790000,35400000
696,8/5/2010,SOG,-124.5,49.5,2,3630000,47200000
697,8/5/2010,SOG,-124.5,49.5,4,3530000,53800000
698,7/31/2010,SOG,-124.5,50.5,9,1110000,19300000
699,7/31/2010,SOG,-124.5,50.5,8,6340000,28900000
700,7/31/2010,SOG,-124.5,50.5,13,1160000,9970000
701,7/31/2010,SOG,-124.5,50.5,6,5180000,5.20E+07
702,7/31/2010,SOG,-124.5,50.5,5,5820000,61500000
703,7/31/2010,SOG,-124.5,50.5,7,3460000,31800000
704,7/31/2010,SOG,-124.5,50.5,2,2570000,44900000
705,7/31/2010,SOG,-124.5,50.5,4,3500000,83300000
706,7/31/2010,SOG,-124.5,50.5,11,1570000,10500000
707,8/10/2000,ARCTICSBI,-124.5,70.5,1,116000,8860000
708,8/10/2000,ARCTICSBI,-124.5,70.5,1,112000,4870000
709,8/10/2000,ARCTICSBI,-124.5,70.5,1,120000,5640000
710,8/10/2000,ARCTICSBI,-124.5,70.5,1,112000,6130000
711,8/10/2000,ARCTICSBI,-124.5,70.5,1,168000,22700000
712,10/28/2003,CASES03-04,-124.5,71.5,5,351000,3420000
713,10/28/2003,CASES03-04,-124.5,71.5,431,138000,281000
714,10/28/2003,CASES03-04,-124.5,71.5,24,359000,4260000
715,10/28/2003,CASES03-04,-124.5,71.5,12,983000,4880000
716,10/28/2003,CASES03-04,-124.5,71.5,33,204000,3320000
717,10/28/2003,CASES03-04,-124.5,71.5,26,193000,3160000
718,11/12/2003,CASES03-04,-125.5,71.5,17,314000,2.00E+06
719,11/12/2003,CASES03-04,-125.5,71.5,378,474000,188000
720,11/12/2003,CASES03-04,-125.5,71.5,13,208000,2560000
721,11/12/2003,CASES03-04,-125.5,71.5,26,286000,2080000
722,8/9/2000,ARCTICSBI,-125.5,71.5,1,254000,13300000
723,11/12/2003,CASES03-04,-125.5,71.5,5,441000,2530000
724,8/9/2000,ARCTICSBI,-125.5,71.5,1,272000,15100000
725,8/9/2000,ARCTICSBI,-125.5,71.5,1,135000,7050000
726,8/9/2000,ARCTICSBI,-125.5,71.5,1,171000,9830000
727,11/12/2003,CASES03-04,-125.5,71.5,38,446000,2870000
728,8/9/2000,ARCTICSBI,-125.5,71.5,1,150000,7850000
729,8/9/2000,ARCTICSBI,-125.5,71.5,1,111000,9100000
730,8/4/2010,SOG,-126.5,50.5,5,1390000,8030000
731,8/4/2010,SOG,-126.5,50.5,10,781000,6280000
732,8/4/2010,SOG,-126.5,50.5,6,1400000,6500000
733,8/4/2010,SOG,-126.5,50.5,14,8.00E+05,5730000
734,8/4/2010,SOG,-126.5,50.5,3,1330000,6290000
735,8/4/2010,SOG,-126.5,50.5,8,852000,7130000
736,8/4/2010,SOG,-126.5,50.5,2,913000,6390000
737,8/4/2010,SOG,-126.5,50.5,4,870000,5150000
738,8/4/2010,SOG,-126.5,50.5,18,796000,5670000
739,8/4/2010,SOG,-126.5,50.5,8,1160000,4470000
740,8/4/2010,SOG,-126.5,50.5,10,1140000,5640000
741,8/4/2010,SOG,-126.5,50.5,2,1500000,6700000
742,8/4/2010,SOG,-126.5,50.5,16,748000,5940000
743,8/4/2010,SOG,-126.5,50.5,6,869000,6760000
744,8/4/2010,SOG,-126.5,50.5,9,1200000,5360000
745,8/4/2010,SOG,-126.5,50.5,7,1360000,6740000
746,8/4/2010,SOG,-126.5,50.5,12,690000,6650000
747,8/4/2010,SOG,-126.5,50.5,4,1370000,6580000
748,8/3/2010,SOG,-126.5,51.5,14,1240000,6290000
749,8/3/2010,SOG,-126.5,51.5,8,3880000,43600000
750,8/3/2010,SOG,-126.5,51.5,2,5740000,5.40E+07
751,8/3/2010,SOG,-126.5,51.5,11,1870000,2.20E+07
752,8/3/2010,SOG,-126.5,51.5,10,2280000,2.20E+07
753,8/3/2010,SOG,-126.5,51.5,13,1400000,8090000
754,8/3/2010,SOG,-126.5,51.5,5,5110000,54500000
755,8/3/2010,SOG,-126.5,51.5,12,1660000,1.10E+07
756,11/3/2003,CASES03-04,-126.5,69.5,34,758000,8160000
757,11/3/2003,CASES03-04,-126.5,69.5,164,412000,2360000
758,11/20/2003,CASES03-04,-126.5,69.5,164,278000,1450000
759,11/20/2003,CASES03-04,-126.5,69.5,5,652000,5830000
760,11/20/2003,CASES03-04,-126.5,69.5,30,452000,8160000
761,11/3/2003,CASES03-04,-126.5,69.5,220,350000,1560000
762,11/3/2003,CASES03-04,-126.5,69.5,5,529000,10500000
763,11/3/2003,CASES03-04,-126.5,69.5,12,407000,6990000
764,11/3/2003,CASES03-04,-126.5,69.5,43,450000,4840000
765,11/20/2003,CASES03-04,-126.5,69.5,10,419000,6700000
